mu,sigma,gamma,LogLikelihood
2.2541002942550072,0.11149614414718038,0.09052973260439649,-362.07345274876343
2.2637826723384697,0.10258301493922514,-0.07287934940047071,-361.3866755856319
2.2701870335957035,0.11730764238427828,0.01099545713997613,-361.8431499384961
2.261266143896521,0.10824320779584506,0.000736241806380579,-361.3877453549136
2.257161848959949,0.10248396839100345,-0.018822120940829884,-361.730084092992
2.2641789977626634,0.10534736016653214,-0.05057216280208384,-361.2658871759765
2.268996461900538,0.11619971629486783,0.010573450442885659,-361.72610126023835
2.2652030155715326,0.1124135212643464,0.0068489117236658495,-361.44923621646524
2.262016850985217,0.10907253769566574,0.002220325211148605,-361.3783815620561
2.2651685846603122,0.09640579222745524,-0.1422720515281922,-362.16009461965245
2.2812379696452987,0.11614146977016936,-0.09198246186456638,-362.1759775652796
2.2484308802841673,0.10898384971264459,0.11461105298353269,-362.61386544364996
2.2793586691927405,0.1195988220748905,-0.04405491373671819,-362.3879297185924
2.284255611836909,0.09697862936174449,-0.295974484508394,-363.2851058526324
2.250688262584592,0.09354529394336264,-0.048299823284983,-363.80388895285057
2.2815195583671937,0.11378446190628722,-0.1163280353876016,-362.0270350184172
2.266738322644741,0.10640692504995167,-0.062009789151475085,-361.2111904941271
2.280087085693739,0.12572263732975683,0.007023402125702755,-363.23043931835923
2.272017348810384,0.11482325812648878,-0.027448810098824657,-361.62008322354296
2.261279431810396,0.10533738291704055,-0.026504406869170223,-361.3710246932394
2.2623819885124403,0.10567707766679839,-0.032521430696823096,-361.3192500944287
2.2613848635785687,0.10523703818928674,-0.028319513180007392,-361.3677945972489
2.267613369177146,0.12470166207566383,0.10141911325425804,-362.87073770241074
2.2755244817441627,0.12434627164005146,0.03219496275810021,-362.8418150497953
2.264027294642609,0.08975226065886935,-0.19484569068314161,-364.2404592399261
2.2716793720792685,0.10519846996186333,-0.11445252710052424,-361.2810768387814
2.2634235052794796,0.11673629120830084,0.06199787661060863,-361.9038971974098
2.2728018269182493,0.1207377509540766,0.02120210646900189,-362.2802522943628
2.2755244817441627,0.12434627164005146,0.03219496275810021,-362.8418150497953
2.2562969218477344,0.09189462917573604,-0.11043920328746444,-363.74646013996346
2.2683412230938313,0.10231140047981266,-0.11358159479694808,-361.3637102758361
2.278840479765358,0.11844638423982076,-0.050491091484565424,-362.2319439976966
