beta_0,beta_1,sigma,gamma,LogLikelihood
2.26828188341423,-0.00036794315188030296,0.11352705277305966,0.28080569923218074,-362.7851252471313
2.257950555617694,0.0007838115706503461,0.09728572305642695,0.05085734170896336,-363.9471976029495
2.2735067283577894,0.0003411266073782577,0.1098518621789001,0.23132205454886814,-362.65036897493553
2.2529540829021975,0.00042175047460521833,0.10570532404206924,0.1757101113451031,-361.8053831787828
2.2646007821353757,9.180752972118964e-05,0.105850926148455,0.1599564852185488,-361.5100723065661
2.2363215840049917,0.0012866454396382363,0.10501924659163914,0.47858989152560405,-367.0251774628834
2.263840313320681,0.0006565500063184293,0.10583767253019374,0.07356160592096214,-362.9139218801236
2.2733314736458725,-0.0003124177154120231,0.10735416659130345,0.056066400484956244,-361.3976304492671
2.2558159024170252,0.00039784516752700114,0.10226514726786587,0.08781841530014325,-361.7231508696349
2.2560501483039097,0.0005118011711432431,0.10491582466276989,0.2830757404704193,-362.51715416829245
2.252956073104066,8.961773052731513e-05,0.10097600369240461,0.10113278972471716,-362.07300137924784
2.2643096469256485,-0.0002795310373146805,0.1052996489961888,-0.05243955398448675,-361.7891254746399
2.253515835875186,0.00019472745125390654,0.10781672994995435,0.3822898308156474,-362.86436824135654
2.2543307808431132,0.0002367274818896426,0.10332854730468642,0.0790259086437523,-361.59906932738056
2.253333822559065,0.0003618726564010307,0.1026922236531767,0.11510299852667932,-361.7249308328978
2.1924971591421345,0.0013670615629042381,0.10155745700363282,-0.0739932957312969,-367.6885767625426
2.2487215538218708,0.0003978163793504067,0.0997433206427625,-0.012141046253802329,-362.0130737343135
2.252220544607802,0.000584737632539413,0.10310523632484893,0.09743751607061586,-362.01049269080886
2.25047857256242,0.0002421351657317188,0.09927126671714481,-0.05593296612352492,-362.11960129661867
2.2536278848165434,0.0003579817777024317,0.09964037316522391,0.021415472427888885,-361.8417976812617
2.3085094388772074,-0.001367985600109524,0.10103815243282002,0.036889849402875936,-363.6073266778003
2.2506914477849214,-3.927970984224046e-05,0.10552448851362749,0.22198328369169315,-362.852964241018
2.2579749697292044,-2.9190124688045272e-05,0.1147102552676271,0.2165706862495695,-362.3818626231616
2.2897812678215446,-0.000976679154034357,0.10291349631897771,0.13893433654317888,-363.03296767497886
2.259535219370611,-0.0002840765456818799,0.10744541411604594,-0.15612771875166515,-362.33362721528687
2.259875669802203,0.000418439727734999,0.1146449262907764,0.18277065961508623,-362.0880234029712
2.2323733395486727,0.000854439683627291,0.10368236549527109,0.0759605308256332,-362.62798445475323
2.291153676823761,-0.00017188555811906782,0.10712460358352344,0.06008925179421555,-362.06739829977016
2.225029109527425,0.0013340512557343807,0.11513172635284066,-0.16652576163202198,-364.22749014321425
2.2697122179166715,4.512937882751448e-05,0.10588734640980953,-0.13121843475745934,-361.31858397402453
2.2869842010811783,-0.00019774389574170328,0.10756528041818234,0.024966127232709374,-361.59983698502606
2.2908619148727376,-0.00028084682765101176,0.10598020198934145,0.06910656647394518,-361.7802670403232
2.2553224469807285,-0.0003872916154318075,0.11631447460752455,-0.3076960088813796,-363.6116891331965
2.258281709998953,-0.0003004871160129102,0.12074240081509106,-0.22434341042300596,-363.06364935035543
2.2970927482922003,-0.0011274957941979906,0.10887832697886758,0.3879183747911422,-364.6933040386784
2.301087329678365,-0.0010236282665789026,0.11155062990592363,0.327306207137934,-363.56863605253625
2.27212927190835,-0.00019229467685400012,0.12426443815207251,-0.10114104153658278,-362.70001641297534
2.2775053992638172,0.00045393629583359227,0.10974624716091394,0.12851810938544572,-363.3994568563228
2.28788003762961,-0.00014541452663067327,0.1098682513792533,0.24056716309683865,-362.3826927670371
2.281731070520357,-0.00047816106550610846,0.110170460534161,0.177715223651817,-361.8284939768829
2.2776943846269235,-0.00032880966594872217,0.10981860580163107,0.11646170052518645,-361.49528393159665
